Time,Displacement,Force
(s),(mm),(kN)
"13.1560","109.6501","0.0002"
"13.1760","109.8164","0.0002"
"13.1960","109.9838","0.0002"
"13.2160","110.1502","0.0002"
"13.2360","110.3164","0.0002"
"13.2560","110.4835","0.0002"
"13.2760","110.6499","0.0002"
"13.2960","110.8165","0.0002"
"13.3160","110.9838","0.0002"
"13.3360","111.1505","0.0002"
"13.3560","111.3173","0.0002"
"13.3760","111.4836","0.0002"
"13.3960","111.6490","0.0002"
"13.4160","111.8161","0.0002"
"13.4360","111.9833","0.0002"
"13.4560","112.1498","0.0002"
"13.4760","112.3170","0.0002"
"13.4960","112.4835","0.0002"
"13.5160","112.6495","0.0002"
"13.5360","112.8165","0.0002"
"13.5560","112.9830","0.0002"
"13.5760","113.1497","0.0002"
"13.5960","113.3171","0.0002"
"13.6160","113.4837","0.0002"
"13.6360","113.6501","0.0002"
"13.6560","113.8167","0.0002"
"13.6760","113.9826","0.0002"
"13.6960","114.1493","0.0002"
"13.7160","114.3169","0.0002"
"13.7360","114.4833","0.0002"
"13.7560","114.6505","0.0002"
"13.7760","114.8172","0.0002"
"13.7960","114.9834","0.0002"
"13.8160","115.1503","0.0002"
"13.8360","115.3168","0.0002"
"13.8560","115.4830","0.0002"
"13.8760","115.6505","0.0002"
"13.8960","115.8171","0.0002"
"13.9160","115.9840","0.0002"
"13.9360","116.1507","0.0002"
"13.9560","116.3167","0.0002"
"13.9760","116.4832","0.0002"
"13.9960","116.6504","0.0002"
"14.0160","116.8167","0.0002"
"14.0360","116.9831","0.0002"
"14.0560","117.1496","0.0002"
"14.0760","117.3162","0.0002"
"14.0960","117.4833","0.0002"
"14.1160","117.6501","0.0002"
"14.1360","117.8164","0.0002"
"14.1560","117.9828","0.0002"
"14.1760","118.1499","0.0002"
"14.1960","118.3166","0.0002"
"14.2160","118.4836","0.0002"
"14.2360","118.6502","0.0002"
"14.2560","118.8165","0.0002"
"14.2760","118.9835","0.0002"
"14.2960","119.1499","0.0002"
"14.3160","119.3161","0.0002"
"14.3360","119.4829","0.0002"
"14.3560","119.6498","0.0002"
"14.3760","119.8170","0.0002"
"14.3960","119.9841","0.0002"
"14.4160","120.1497","0.0002"
"14.4360","120.3165","0.0002"
"14.4560","120.4836","0.0002"
"14.4760","120.6502","0.0002"
"14.4960","120.8172","0.0002"
"14.5160","120.9840","0.0002"
"14.5360","121.1501","0.0002"
"14.5560","121.3168","0.0002"
"14.5760","121.4836","0.0002"
"14.5960","121.6499","0.0002"
"14.6160","121.8168","0.0002"
"14.6360","121.9834","0.0002"
"14.6560","122.1501","0.0002"
"14.6760","122.3169","0.0002"
"14.6960","122.4825","0.0002"
"14.7160","122.6492","0.0002"
"14.7360","122.8167","0.0002"
"14.7560","122.9835","0.0002"
"14.7760","123.1501","0.0002"
"14.7960","123.3167","0.0002"
"14.8160","123.4829","0.0002"
"14.8360","123.6497","0.0002"
"14.8560","123.8168","0.0002"
"14.8760","123.9831","0.0002"
"14.8960","124.1498","0.0002"
"14.9160","124.3165","0.0002"
"14.9360","124.4828","0.0002"
"14.9560","124.6499","0.0002"
"14.9760","124.8163","0.0002"
"14.9960","124.9827","0.0002"
"15.0160","125.1507","0.0002"
"15.0360","125.3171","0.0002"
"15.0560","125.4836","0.0002"
"15.0760","125.6505","0.0002"
"15.0960","125.8167","0.0002"
"15.1160","125.9838","0.0002"
"15.1360","126.1506","0.0002"
"15.1560","126.3168","0.0002"
"15.1760","126.4835","0.0002"
"15.1960","126.6502","0.0002"
"15.2160","126.8164","0.0002"
"15.2360","126.9834","0.0002"
"15.2560","127.1502","0.0002"
"15.2760","127.3164","0.0002"
"15.2960","127.4838","0.0002"
"15.3160","127.6501","0.0002"
"15.3360","127.8165","0.0002"
"15.3560","127.9832","0.0002"
"15.3760","128.1499","0.0002"
"15.3960","128.3168","0.0002"
"15.4160","128.4837","0.0002"
"15.4360","128.6497","0.0002"
"15.4560","128.8164","0.0002"
"15.4760","128.9832","0.0002"
"15.4960","129.1497","0.0002"
"15.5160","129.3166","0.0002"
"15.5360","129.4831","0.0002"
"15.5560","129.6489","0.0002"
"15.5760","129.8165","0.0002"
"15.5960","129.9835","0.0002"
"15.6160","130.1502","0.0002"
"15.6360","130.3170","0.0002"
"15.6560","130.4836","0.0002"
"15.6760","130.6501","0.0002"
"15.6960","130.8171","0.0002"
"15.7160","130.9836","0.0002"
"15.7360","131.1500","0.0002"
"15.7560","131.3171","0.0002"
"15.7760","131.4836","0.0002"
"15.7960","131.6502","0.0002"
"15.8160","131.8165","0.0002"
"15.8360","131.9818","0.0002"
"15.8560","132.1497","0.0002"
"15.8760","132.3171","0.0002"
"15.8960","132.4837","0.0002"
"15.9160","132.6506","0.0002"
