Time,Displacement,Force
(s),(mm),(kN)
"14.4400","120.3497","0.0003"
"14.4600","120.5169","0.0002"
"14.4800","120.6832","0.0002"
"14.5000","120.8500","0.0002"
"14.5200","121.0167","0.0002"
"14.5400","121.1832","0.0002"
"14.5600","121.3501","0.0002"
"14.5800","121.5162","0.0002"
"14.6000","121.6824","0.0002"
"14.6200","121.8499","0.0002"
"14.6400","122.0164","0.0002"
"14.6600","122.1831","0.0002"
"14.6800","122.3500","0.0002"
"14.7000","122.5163","0.0002"
"14.7200","122.6833","0.0002"
"14.7400","122.8505","0.0002"
"14.7600","123.0167","0.0002"
"14.7800","123.1835","0.0002"
"14.8000","123.3502","0.0002"
"14.8200","123.5167","0.0002"
"14.8400","123.6840","0.0003"
"14.8600","123.8504","0.0003"
"14.8800","124.0165","0.0002"
"14.9000","124.1836","0.0002"
"14.9200","124.3501","0.0002"
"14.9400","124.5166","0.0002"
"14.9600","124.6836","0.0002"
"14.9800","124.8500","0.0002"
"15.0000","125.0167","0.0003"
"15.0200","125.1835","0.0002"
"15.0400","125.3498","0.0002"
"15.0600","125.5168","0.0002"
"15.0800","125.6835","0.0002"
"15.1000","125.8500","0.0003"
"15.1200","126.0170","0.0003"
"15.1400","126.1833","0.0002"
"15.1600","126.3494","0.0002"
"15.1800","126.5165","0.0003"
"15.2000","126.6830","0.0003"
"15.2200","126.8498","0.0003"
"15.2400","127.0166","0.0003"
"15.2600","127.1828","0.0003"
"15.2800","127.3494","0.0003"
"15.3000","127.5166","0.0003"
"15.3200","127.6830","0.0003"
"15.3400","127.8498","0.0003"
"15.3600","128.0168","0.0002"
"15.3800","128.1833","0.0002"
"15.4000","128.3501","0.0003"
"15.4200","128.5173","0.0003"
"15.4400","128.6832","0.0002"
"15.4600","128.8502","0.0003"
"15.4800","129.0172","0.0003"
"15.5000","129.1838","0.0003"
"15.5200","129.3501","0.0002"
"15.5400","129.5159","0.0002"
"15.5600","129.6823","0.0003"
"15.5800","129.8499","0.0003"
"15.6000","130.0168","0.0003"
"15.6200","130.1835","0.0003"
"15.6400","130.3501","0.0002"
"15.6600","130.5164","0.0003"
"15.6800","130.6830","0.0003"
"15.7000","130.8498","0.0003"
"15.7200","131.0164","0.0003"
"15.7400","131.1832","0.0003"
"15.7600","131.3502","0.0003"
"15.7800","131.5166","0.0003"
"15.8000","131.6832","0.0003"
"15.8200","131.8496","0.0003"
"15.8400","132.0157","0.0003"
"15.8600","132.1829","0.0003"
"15.8800","132.3501","0.0003"
"15.9000","132.5169","0.0003"
"15.9200","132.6837","0.0003"
"15.9400","132.8500","0.0003"
"15.9600","133.0165","0.0003"
"15.9800","133.1835","0.0003"
